Id,Name,NumBytes,Type,Min,Max,Multiplier,Units,Description,SupportedModels,Groups
12103,Speed Range 4 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12104,Speed Range 5 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12105,Speed Range 6 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12106,Speed Range 7 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12107,Speed Range 8 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12108,Speed Range 9 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12109,Speed Range 10 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12110,Speed Range 1 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12111,Speed Range 2 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12112,Speed Range 3 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12113,Speed Range 4 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12114,Speed Range 5 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12115,Speed Range 6 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12116,Speed Range 7 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12117,Speed Range 8 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12118,Speed Range 9 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12119,Speed Range 10 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12120,Speed Range 1 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12121,Speed Range 2 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12122,Speed Range 3 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12123,Speed Range 4 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12124,Speed Range 5 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12125,Speed Range 6 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12126,Speed Range 7 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12127,Speed Range 8 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12128,Speed Range 9 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12129,Speed Range 10 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12130,RPM Range 1 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12131,RPM Range 2 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12132,RPM Range 3 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12133,RPM Range 4 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12134,RPM Range 5 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12135,RPM Range 6 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12136,RPM Range 7 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12137,RPM Range 8 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12138,RPM Range 9 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12139,RPM Range 10 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12140,RPM Range 1 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12141,RPM Range 2 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12142,RPM Range 3 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12143,RPM Range 4 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12144,RPM Range 5 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12145,RPM Range 6 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12146,RPM Range 7 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12147,RPM Range 8 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12148,RPM Range 9 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12149,RPM Range 10 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12150,RPM Range 1 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12151,RPM Range 2 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12152,RPM Range 3 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12153,RPM Range 4 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12154,RPM Range 5 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12155,RPM Range 6 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12156,RPM Range 7 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12157,RPM Range 8 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12158,RPM Range 9 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12159,RPM Range 10 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12160,Torque Range 1 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12161,Torque Range 2 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12162,Torque Range 3 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12163,Torque Range 4 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12164,Torque Range 5 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12165,Torque Range 6 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12166,Torque Range 7 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12167,Torque Range 8 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12168,Torque Range 9 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12169,Torque Range 10 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12170,Torque Range 1 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12171,Torque Range 2 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12172,Torque Range 3 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12173,Torque Range 4 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12174,Torque Range 5 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12175,Torque Range 6 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12176,Torque Range 7 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12177,Torque Range 8 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12178,Torque Range 9 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12179,Torque Range 10 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12180,Torque Range 1 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12181,Torque Range 2 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12182,Torque Range 3 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12183,Torque Range 4 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12184,Torque Range 5 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12185,Torque Range 6 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12186,Torque Range 7 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12187,Torque Range 8 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12188,Torque Range 9 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12189,Torque Range 10 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12190,Braking Range 1 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12191,Braking Range 2 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12192,Braking Range 3 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12193,Braking Range 4 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12194,Braking Range 5 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12195,Braking Range 6 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12196,Braking Range 7 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12197,Braking Range 8 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12198,Braking Range 9 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12199,Braking Range 10 Distance,4,Unsigned,0,0,1,m,"Meters, m","FMB640, FMC640, FMM640",FMS Eco Driving elements
12200,Braking Range 1 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12201,Braking Range 2 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12202,Braking Range 3 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12203,Braking Range 4 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12204,Braking Range 5 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12205,Braking Range 6 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12206,Braking Range 7 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12207,Braking Range 8 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12208,Braking Range 9 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12209,Braking Range 10 Fuel used,4,Unsigned,0,0,1,ml,"Millilitres, ml","FMB640, FMC640, FMM640",FMS Eco Driving elements
12210,Braking Range 1 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12211,Braking Range 2 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12212,Braking Range 3 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12213,Braking Range 4 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12214,Braking Range 5 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12215,Braking Range 6 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12216,Braking Range 7 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12217,Braking Range 8 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12218,Braking Range 9 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12219,Braking Range 10 Time,4,Unsigned,0,0,1,s,"Seconds, s","FMB640, FMC640, FMM640",FMS Eco Driving elements
12301,iCam DualCam1 Front State,1,Unsigned,0,4,1,,0 – Camera not detected1 – No card2 – Card mount failed3 – Card mounted4 – Card faulty,FMC650,Cameras/Video
12302,iCam DualCam1 Rear State,1,Unsigned,0,4,1,,0 – Camera not detected1 – No card2 – Card mount failed3 – Card mounted4 – Card faulty,FMC650,Cameras/Video
12303,iCam DashCam1 State,1,Unsigned,0,4,1,,0 – Camera not detected1 – No card2 – Card mount failed3 – Card mounted4 – Card faulty,FMC650,Cameras/Video
12304,iCam DualCam2 Front State,1,Unsigned,0,4,1,,0 – Camera not detected1 – No card2 – Card mount failed3 – Card mounted4 – Card faulty,FMC650,Cameras/Video
12305,iCam DualCam2 Rear State,1,Unsigned,0,4,1,,0 – Camera not detected1 – No card2 – Card mount failed3 – Card mounted4 – Card faulty,FMC650,Cameras/Video
12306,iCam DashCam2 State,1,Unsigned,0,4,1,,0 – Camera not detected1 – No card2 – Card mount failed3 – Card mounted4 – Card faulty,FMC650,Cameras/Video
12400,Groundspeed of a machine,2,Unsigned,0,64255,0.001,m/s,Groundspeed of a machine,FMC650,ISOBUS
12401,Ground based distance,4,Unsigned,0,4211081215,0.001,m,Ground based distance,FMC650,ISOBUS
12402,Ground based direction,1,Unsigned,0,4,1,,00 – Reverse01 – Forward10 – Error indication11 – Not available,FMC650,ISOBUS
12403,Wheel speed of a machine,2,Unsigned,0,64255,0.001,m/s,Wheel speed of a machine,FMC650,ISOBUS
12404,Wheel based distance,4,Unsigned,0,4211081215,0.001,m,Wheel based distance,FMC650,ISOBUS
12405,Wheel based direction,1,Unsigned,0,4,1,,00 – Reverse01 – Forward10 – Error indication11 – Not available,FMC650,ISOBUS
12406,Key switch state,1,Unsigned,0,4,1,,00 – Key switch Off01 – Key switch not Off10 – Error indication11 – Not available,FMC650,ISOBUS
12407,Implement transport state,1,Unsigned,0,4,1,,00 – Implement may not be transported01 – Implement may be transported10 – Error indication11 – Not available,FMC650,ISOBUS
12408,Implement park state,1,Unsigned,0,4,1,,00 – Implement may not be disconnected01 – Implement may be disconnected10 – Error indication11 – Not available,FMC650,ISOBUS
12409,Implement work state,1,Unsigned,0,4,1,,00 – Implement is not ready for field work01 – Implement is ready for field work10 – Error indication11 – Not available,FMC650,ISOBUS
12410,Front hitch position,1,Unsigned,0,100,1,%,Front hitch position,FMC650,ISOBUS
12411,Front hitch in-work indication,1,Unsigned,0,4,1,,00 – Hitch position is out-of-work01 – Hitch position is in-work10 – Error indication11 – Not available,FMC650,ISOBUS
12412,Front nominal lower link force,1,Signed,-100,100,1,%,Front nominal lower link force,FMC650,ISOBUS
12413,Front draft,4,Signed,-320000,320000,1,N,Apparent horizontal force applied to the front hitch by an implement,FMC650,ISOBUS
12414,Rear hitch position,1,Unsigned,0,100,1,%,Measured position of the rear three-point hitch,FMC650,ISOBUS
12415,Rear hitch in-work indication,1,Unsigned,0,4,1,,00 – Hitch position is out-of-work01 – Hitch position is in-work10 – Error indication11 – Not available,FMC650,ISOBUS
12416,Rear nominal lower link force,1,Signed,-100,100,1,%,Rear nominal lower link force,FMC650,ISOBUS
12417,Rear draft,4,Signed,-320000,320000,1,N,Apparent horizontal force applied to the rear hitch by an implement,FMC650,ISOBUS
12418,Front PTO output shaft speed,4,Unsigned,0,8031875,0.001,1/min,Measured rotational speed of the front power take-off (PTO) output shaft,FMC650,ISOBUS
12419,Front PTO shaft speed point,4,Unsigned,0,8031875,0.001,1/min,Measured value of the set point of the rotational speed of the front power take-off (PTO) output shaft,FMC650,ISOBUS
12420,Front PTO engagement,1,Unsigned,0,4,1,,00 – PTO disengaged01 – PTO engaged10 – Error indication11 – Not available,FMC650,ISOBUS
12421,Front PTO mode,1,Unsigned,0,4,1,,00 – PTO mode is 54001 – PTO mode is 1 00010 – Error indication11 – Not available,FMC650,ISOBUS
12422,Front PTO economy mode,1,Unsigned,0,4,1,,00 – PTO economy mode is disengaged01 – PTO economy mode is engaged10 – Error indication11 – Not available,FMC650,ISOBUS
12423,Rear PTO output shaft speed,4,Unsigned,0,8031875,0.001,1/min,Measured rotational speed of the rear power take-off (PTO) output shaft,FMC650,ISOBUS
12424,Rear PTO shaft speed point,4,Unsigned,0,8031875,0.001,1/min,Measured value of the set point of the rotational speed of the rear power take-off (PTO) output shaft,FMC650,ISOBUS
12425,Rear PTO engagement,1,Unsigned,0,4,1,,00 – PTO disengaged01 – PTO engaged10 – Error indication11 – Not availabl,FMC650,ISOBUS
12426,Rear PTO mode,1,Unsigned,0,4,1,,"00 – PTO mode is 54001 – PTO mode is 1,00010 – Error indication11 – Not availabl",FMC650,ISOBUS
12427,Rear PTO economy mode,1,Unsigned,0,4,1,,00 – PTO economy mode is disengaged01 – PTO economy mode is engaged10 – Error indication11 – Not availabl,FMC650,ISOBUS
12428,Front hitch position command,1,Unsigned,0,100,1,%,Command for allowing the position of the front three-point hitch to be set,FMC650,ISOBUS
12429,Rear hitch position command,1,Unsigned,0,100,1,%,Command for allowing the position of the rear three-point hitch to be set,FMC650,ISOBUS
12430,Shaft speed set point command,4,Unsigned,0,8031875,0.001,1/min,Front PTO output shaft speed set point command,FMC650,ISOBUS
12431,Shaft speed set point command,4,Unsigned,0,8031875,0.001,1/min,Rear PTO output shaft speed set point command,FMC650,ISOBUS
12432,Front PTO engagement command,1,Unsigned,0,4,1,,00 – PTO disengaged01 – PTO engaged10 – Reserved11 – Don’t care,FMC650,ISOBUS
12433,Rear PTO engagement command,1,Unsigned,0,4,1,,00 – PTO disengaged01 – PTO engaged10 – Reserved11 – Don’t car,FMC650,ISOBUS
12434,Front PTO mode command,1,Unsigned,0,4,1,,"00 – Select 540 r/min mode01 – Select 1,000 r/min mode10 – Reserved11 – Don’t car",FMC650,ISOBUS
12435,Rear PTO mode command,1,Unsigned,0,4,1,,"00 – Select 540 rpm mode01 – Select 1,000 rpm mode10 – Reserved11 – Don’t car",FMC650,ISOBUS
12436,Front PTO economy mode command,1,Unsigned,0,4,1,,00 – Disengage PTO economy mode01 – Engage PTO economy mode10 – Reserved11 – Don’t car,FMC650,ISOBUS
12437,Rear PTO economy mode command,1,Unsigned,0,4,1,,00 – Disengage PTO economy mode01 – Engage PTO economy mode10 – Reserved11 – Don’t car,FMC650,ISOBUS
12438,Auxil ext valve number 0,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12439,Auxil ext valve number 1,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12440,Auxil ext valve number 2,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12441,Auxil ext valve number 3,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12442,Auxil ext valve number 4,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12443,Auxil ext valve number 5,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12444,Auxil ext valve number 6,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12445,Auxil ext valve number 7,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12446,Auxil ext valve number 8,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12447,Auxil ext valve number 9,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12448,Auxil ext valve number 10,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12449,Auxil ext valve number 11,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12450,Auxil ext valve number 12,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12451,Auxil ext valve number 13,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12452,Auxil ext valve number 14,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12453,Auxil ext valve number 15,1,Signed,-125,125,1,%,Value reported by the controller of flow through the extend port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12454,Auxil ret valve number 0,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12455,Auxil ret valve number 1,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12456,Auxil ret valve number 2,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12457,Auxil ret valve number 3,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12458,Auxil ret valve number 4,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12459,Auxil ret valve number 5,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12460,Auxil ret valve number 6,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12461,Auxil ret valve number 7,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12462,Auxil ret valve number 8,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12463,Auxil ret valve number 9,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12464,Auxil ret valve number 10,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12465,Auxil ret valve number 11,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12466,Auxil ret valve number 12,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12467,Auxil ret valve number 13,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12468,Auxil ret valve number 14,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12469,Auxil ret valve number 15,1,Signed,-125,125,1,%,Value reported by the controller of flow through the retract port of auxiliary valve X of a tractor which could be based on the commanded position of the valve.,FMC650,ISOBUS
12470,0 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12471,1 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
